DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BE,2016,345.71,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BE,2017,377.59,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BE,2018,324.12,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BE,2019,401.06,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BE,2020,329.47,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BE,2021,300.07,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BE,2022,384.34,p
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BG,2011,728.40,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BG,2012,684.99,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BG,2013,750.87,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BG,2014,873.04,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BG,2015,714.83,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BG,2016,728.93,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BG,2017,616.78,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BG,2018,448.70,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BG,2019,563.15,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BG,2020,566.32,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BG,2021,704.07,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,BG,2022,638.52,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CH,2011,185.50,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CH,2012,187.28,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CH,2013,172.52,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CH,2014,203.43,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CH,2015,200.14,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CH,2016,160.87,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CH,2017,208.16,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CH,2018,183.05,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CH,2019,191.29,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CH,2020,194.28,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CH,2021,171.69,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CH,2022,201.62,e
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CY,2011,47.01,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CY,2012,68.73,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CY,2013,37.43,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CY,2014,2.77,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CY,2015,53.86,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CY,2016,3.00,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CY,2017,19.28,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CY,2018,7.92,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CY,2019,30.40,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CY,2020,26.71,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CY,2021,25.61,p
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CY,2022,26.70,e
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CZ,2011,1813.68,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CZ,2012,1616.47,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CZ,2013,1593.76,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CZ,2014,1967.05,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CZ,2015,1991.42,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CZ,2016,1845.25,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CZ,2017,1712.28,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CZ,2018,1606.03,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CZ,2019,1718.06,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CZ,2020,1816.18,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CZ,2021,1749.13,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,CZ,2022,1870.21,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DE,2011,8733.80,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DE,2012,10391.30,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DE,2013,10343.60,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DE,2014,11562.80,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DE,2015,11629.90,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DE,2016,10730.50,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DE,2017,10853.40,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DE,2018,9583.60,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DE,2019,11591.50,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DE,2020,10769.20,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DE,2021,10411.10,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DE,2022,11259.80,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DK,2011,3212.01,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DK,2012,4011.51,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DK,2013,3903.97,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DK,2014,3506.35,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DK,2015,3811.16,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DK,2016,3903.67,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DK,2017,3945.88,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DK,2018,3445.17,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DK,2019,3624.56,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DK,2020,4156.50,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DK,2021,3462.17,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,DK,2022,4063.95,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EE,2011,294.60,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EE,2012,341.30,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EE,2013,441.00,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EE,2014,458.10,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EE,2015,556.60,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EE,2016,357.40,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EE,2017,425.68,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EE,2018,347.50,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EE,2019,523.14,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EE,2020,561.12,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EE,2021,396.37,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EE,2022,495.76,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EL,2011,342.68,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EL,2012,340.85,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EL,2013,405.06,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EL,2014,514.13,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EL,2015,369.53,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EL,2016,400.93,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EL,2017,334.25,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EL,2018,344.61,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EL,2019,366.58,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EL,2020,398.68,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EL,2021,331.97,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EL,2022,320.85,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,ES,2011,8672.52,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,ES,2012,6233.38,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,ES,2013,10469.76,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,ES,2014,7307.90,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,ES,2015,7016.97,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,ES,2016,9602.96,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,ES,2017,6055.06,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,ES,2018,9554.16,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,ES,2019,7744.15,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,ES,2020,11465.35,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,ES,2021,9275.92,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,ES,2022,6929.13,p
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU,2011,51801.76,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU,2012,54727.75,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU,2013,59884.78,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU,2014,60761.44,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU,2015,61972.11,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU,2016,60097.40,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU,2017,58713.87,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU,2018,56584.11,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU,2019,63543.12,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU,2020,54666.88,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU,2021,52092.05,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU,2022,52026.04,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU27_2020,2011,46535.92,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU27_2020,2012,49476.38,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU27_2020,2013,53037.70,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU27_2020,2014,53890.62,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU27_2020,2015,54644.96,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU27_2020,2016,53519.78,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU27_2020,2017,51628.23,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU27_2020,2018,50149.80,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU27_2020,2019,55588.55,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU27_2020,2020,54666.88,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU27_2020,2021,52092.05,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU27_2020,2022,52026.04,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU28,2011,51997.98,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU28,2012,54966.27,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU28,2013,60088.46,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU28,2014,60761.44,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU28,2015,61972.11,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU28,2016,60097.40,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU28,2017,58713.87,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU28,2018,56584.11,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,EU28,2019,63543.12,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FI,2011,1531.91,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FI,2012,1597.55,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FI,2013,1928.56,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FI,2014,1878.52,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FI,2015,1587.24,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FI,2016,1600.92,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FI,2017,1477.08,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FI,2018,1353.19,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FI,2019,1701.96,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FI,2020,1397.97,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FI,2021,1045.50,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FI,2022,1384.89,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FR,2011,8673.12,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FR,2012,11209.31,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FR,2013,10195.34,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FR,2014,11592.18,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FR,2015,12945.93,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FR,2016,10317.84,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FR,2017,11946.25,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FR,2018,11042.82,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FR,2019,13565.42,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FR,2020,10273.57,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FR,2021,11321.32,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,FR,2022,11255.41,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HR,2011,196.22,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HR,2012,238.52,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HR,2013,203.68,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HR,2014,177.63,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HR,2015,195.70,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HR,2016,263.17,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HR,2017,263.45,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HR,2018,230.17,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HR,2019,278.60,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HR,2020,325.52,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HR,2021,309.77,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HR,2022,314.62,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HU,2011,981.90,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HU,2012,990.32,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HU,2013,1055.82,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HU,2014,1274.71,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HU,2015,1408.56,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HU,2016,1594.23,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HU,2017,1416.38,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HU,2018,1145.54,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HU,2019,1383.26,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HU,2020,1483.95,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HU,2021,1711.63,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,HU,2022,1539.56,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IE,2011,1350.99,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IE,2012,1191.93,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IE,2013,1599.29,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IE,2014,1668.90,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IE,2015,1655.66,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IE,2016,1400.14,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IE,2017,1431.43,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IE,2018,1181.56,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IE,2019,1479.60,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IE,2020,1347.46,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IE,2021,1506.41,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IE,2022,1564.05,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IS,2011,10.58,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IS,2012,16.20,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IS,2015,4.60,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IS,2016,5.93,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IS,2017,7.91,e
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IS,2018,3.95,
ESTAT:TAG00051(1.0),29/11/22 23:00:00,A,C1300,PR_HU_EU,IS,2019,3.95,
