DATAFLOW,LAST UPDATE,freq,treespec,prod_wd,unit,bark,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LT,2013,7053,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LT,2014,7351,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LT,2015,6414,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LT,2016,6747,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LT,2017,6795,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LT,2018,6982,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LT,2019,6688,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LT,2020,6366,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LU,2016,382,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LU,2017,367.76,e
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LU,2018,447.9,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LU,2019,384.88,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LU,2020,349.61,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LV,2011,12833.49,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LV,2012,12529.59,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LV,2014,12885.34,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LV,2015,12294.42,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LV,2016,12794,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LV,2017,12896.15,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LV,2018,14391.96,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LV,2019,14822.07,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,LV,2020,15346.7,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,MT,2011,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,MT,2012,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,MT,2013,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,MT,2014,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,MT,2015,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,MT,2016,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,MT,2017,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,MT,2018,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,MT,2019,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NL,2011,981.8,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NL,2012,954.7,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NL,2013,1022,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NL,2014,1251.14,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NL,2015,2245.7,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NL,2016,3253,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NL,2017,3150.89,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NL,2018,3144.41,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NL,2019,3067.7,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NL,2020,2965.92,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NO,2012,10572.15,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NO,2013,11598.29,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NO,2014,11376.22,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NO,2015,11876.49,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NO,2016,12028,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NO,2017,12320,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NO,2018,12497.17,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NO,2019,12568.43,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,NO,2020,11749.89,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PL,2011,37179.98,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PL,2012,38015.43,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PL,2013,38940.4,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PL,2014,40862.04,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PL,2015,41374.97,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PL,2016,42402,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PL,2017,45312.63,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PL,2018,46719.53,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PL,2019,43267.93,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PL,2020,40592.78,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PT,2011,10961.42,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PT,2012,10710.81,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PT,2013,10609.59,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PT,2014,11152.37,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PT,2015,11654.66,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PT,2016,13082,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PT,2017,13564.23,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PT,2018,13332.84,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PT,2019,13499.92,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,PT,2020,13421.58,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,RO,2011,14358.63,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,RO,2012,16087.91,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,RO,2013,15194.72,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,RO,2014,15329.91,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,RO,2015,15314.7,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,RO,2016,15117,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,RO,2017,14491.64,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,RO,2018,15989.21,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,RO,2019,15827.25,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,RO,2020,18048.53,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SE,2011,71900,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SE,2012,69499,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SE,2013,69600,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SE,2014,73300,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SE,2015,74300,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SE,2016,74800,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SE,2017,74300,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SE,2018,73178,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SE,2019,74400,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SE,2020,74400,p
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SI,2011,3387.87,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SI,2012,3341.09,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SI,2013,3415.18,e
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SI,2014,5099.34,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SI,2015,5054.44,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SI,2016,5381,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SI,2017,4509.05,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SI,2018,5039.29,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SI,2019,4618.21,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SI,2020,3890.78,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SK,2011,9212.91,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SK,2012,8201.67,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SK,2013,8062.59,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SK,2014,9167.98,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SK,2015,8994.6,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SK,2016,9267,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SK,2017,9361.49,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SK,2018,9602.85,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SK,2019,8956.87,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,SK,2020,7447.86,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,UK,2011,10020.47,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,UK,2012,10119.55,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,UK,2013,10820.68,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,UK,2014,11184.04,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,UK,2015,10571.87,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,UK,2016,10754,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,UK,2017,10921.01,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,UK,2018,11150.49,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW,THS_M3,UNBK,UK,2019,10786.07,
