DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BA,2019,10.57,e
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BA,2020,11.04,e
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BA,2021,10.00,e
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BE,2011,2.38,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BE,2012,2.57,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BE,2013,2.95,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BE,2014,,u
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BE,2015,2.58,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BE,2016,1.91,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BE,2017,2.38,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BE,2018,2.36,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BE,2019,3.36,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BE,2020,2.50,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BE,2021,3.40,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BE,2022,3.16,e
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BG,2011,20.44,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BG,2012,22.95,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BG,2013,30.24,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BG,2014,29.07,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BG,2015,11.52,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BG,2016,15.53,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BG,2017,18.66,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BG,2018,14.08,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BG,2019,12.18,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BG,2020,10.01,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BG,2021,16.88,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,BG,2022,19.44,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CH,2011,13.07,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CH,2012,10.79,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CH,2013,11.28,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CH,2014,13.25,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CH,2015,12.23,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CH,2016,8.61,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CH,2017,12.64,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CH,2018,10.42,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CH,2019,11.53,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CH,2020,10.66,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CH,2021,8.23,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CH,2022,11.26,e
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CY,2011,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CY,2012,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CY,2013,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CY,2014,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CY,2015,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CY,2016,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CY,2017,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CY,2018,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CY,2019,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CY,2020,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CY,2021,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CY,2022,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CZ,2011,118.61,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CZ,2012,148.08,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CZ,2013,177.09,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CZ,2014,130.31,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CZ,2015,108.63,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CZ,2016,107.45,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CZ,2017,109.72,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CZ,2018,120.80,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CZ,2019,158.18,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CZ,2020,173.62,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CZ,2021,128.32,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,CZ,2022,126.54,e
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DE,2011,2520.90,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DE,2012,3878.40,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DE,2013,4689.10,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DE,2014,3854.40,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DE,2015,3487.80,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DE,2016,3173.80,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DE,2017,2737.40,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DE,2018,2201.40,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DE,2019,3237.60,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DE,2020,3513.40,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DE,2021,3325.60,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DE,2022,3165.40,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DK,2011,290.88,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DK,2012,379.93,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DK,2013,520.67,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DK,2014,669.92,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DK,2015,763.02,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DK,2016,570.49,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DK,2017,714.79,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DK,2018,476.59,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DK,2019,883.51,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DK,2020,699.37,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DK,2021,672.49,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,DK,2022,772.12,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EE,2011,31.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EE,2012,57.10,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EE,2013,21.90,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EE,2014,49.60,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EE,2015,54.70,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EE,2016,32.40,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EE,2017,52.36,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EE,2018,29.51,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EE,2019,118.98,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EE,2020,78.74,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EE,2021,42.96,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EE,2022,51.74,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EL,2011,38.26,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EL,2012,29.03,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EL,2013,35.39,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EL,2014,28.76,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EL,2015,22.73,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EL,2016,29.44,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EL,2017,20.24,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EL,2018,18.96,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EL,2019,17.89,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EL,2020,17.58,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EL,2021,17.42,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EL,2022,14.70,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,ES,2011,376.82,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,ES,2012,298.84,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,ES,2013,450.43,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,ES,2014,302.81,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,ES,2015,345.44,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,ES,2016,453.08,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,ES,2017,197.76,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,ES,2018,537.25,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,ES,2019,336.60,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,ES,2020,524.56,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,ES,2021,423.27,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,ES,2022,301.63,p
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU,2011,7136.12,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU,2012,9015.29,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU,2014,9346.16,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU,2015,8193.89,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU,2016,7687.36,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU,2017,7655.15,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU,2018,6594.02,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU,2019,8739.48,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU,2020,9491.55,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU,2021,8446.17,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU,2022,7936.55,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU27_2020,2011,7102.32,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU27_2020,2012,8984.94,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU27_2020,2014,9290.59,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU27_2020,2015,8137.22,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU27_2020,2016,7638.93,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU27_2020,2017,7612.65,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU27_2020,2018,6499.73,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU27_2020,2019,8665.50,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU27_2020,2020,9491.55,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU27_2020,2021,8446.17,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU27_2020,2022,7936.55,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU28,2011,7139.10,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU28,2012,9017.74,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU28,2014,9346.16,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU28,2015,8193.89,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU28,2016,7687.36,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU28,2017,7655.15,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU28,2018,6594.02,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,EU28,2019,8739.48,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FI,2011,79.68,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FI,2012,65.07,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FI,2013,26.09,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FI,2014,75.86,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FI,2015,109.13,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FI,2016,88.01,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FI,2017,115.22,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FI,2018,42.99,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FI,2019,185.26,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FI,2020,68.42,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FI,2021,67.89,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FI,2022,70.43,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FR,2011,122.98,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FR,2012,158.44,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FR,2013,141.41,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FR,2014,126.71,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FR,2015,122.15,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FR,2016,95.87,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FR,2017,108.44,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FR,2018,108.54,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FR,2019,135.36,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FR,2020,131.78,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FR,2021,194.29,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,FR,2022,157.02,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HR,2011,2.98,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HR,2012,2.45,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HR,2013,2.99,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HR,2014,2.83,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HR,2015,3.40,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HR,2016,4.65,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HR,2017,2.60,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HR,2018,4.15,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HR,2019,6.99,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HR,2020,4.42,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HR,2021,2.11,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HR,2022,4.86,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HU,2011,75.17,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HU,2012,78.38,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HU,2013,107.88,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HU,2014,95.99,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HU,2015,104.04,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HU,2016,84.07,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HU,2017,87.32,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HU,2018,88.29,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HU,2019,90.54,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HU,2020,84.48,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HU,2021,85.01,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,HU,2022,57.58,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IE,2011,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IE,2012,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IE,2013,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IE,2014,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IE,2015,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IE,2016,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IE,2017,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IE,2018,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IE,2019,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IE,2020,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IE,2021,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IE,2022,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IS,2011,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IS,2012,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IS,2013,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IS,2015,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IS,2016,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IS,2017,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IS,2018,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IS,2019,0.00,
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IS,2020,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IS,2021,0.00,n
ESTAT:TAG00049(1.0),29/11/22 23:00:00,A,C1200,PR_HU_EU,IS,2022,0.00,n
