DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,CZ,2017,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,CZ,2018,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,CZ,2019,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,CZ,2020,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,CZ,2021,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,CZ,2022,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DE,2011,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DE,2012,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DE,2013,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DE,2014,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DE,2015,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DE,2016,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DE,2017,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DE,2018,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DE,2019,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DE,2020,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DE,2021,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DE,2022,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DK,2011,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DK,2012,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DK,2013,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DK,2014,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DK,2015,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DK,2016,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DK,2017,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DK,2018,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DK,2019,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DK,2020,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DK,2021,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,DK,2022,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EE,2011,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EE,2012,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EE,2013,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EE,2014,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EE,2015,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EE,2016,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EE,2017,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EE,2018,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EE,2019,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EE,2020,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EE,2021,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EE,2022,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EL,2011,1699.91,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EL,2012,1793.52,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EL,2013,1333.86,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EL,2014,1516.47,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EL,2015,1218.11,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EL,2016,958.31,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EL,2017,775.64,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EL,2018,935.89,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EL,2019,952.33,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EL,2020,1001.11,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EL,2021,912.97,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EL,2022,1028.56,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,ES,2011,7352.70,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,ES,2012,3448.61,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,ES,2013,8766.90,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,ES,2014,4142.98,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,ES,2015,6804.34,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,ES,2016,6571.43,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,ES,2017,6030.87,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,ES,2018,9264.54,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,ES,2019,5642.06,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,ES,2020,7750.67,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,ES,2021,7682.88,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,ES,2022,3984.05,p
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU,2011,12729.44,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU,2012,8666.95,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU,2013,13627.77,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU,2014,8037.01,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU,2017,10271.57,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU,2018,12888.75,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU,2019,9709.88,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU,2020,11679.81,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU,2021,12193.68,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2011,12760.87,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2012,8717.89,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2013,13662.04,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2014,8037.01,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2017,10271.57,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2018,12888.75,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2019,9709.88,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2020,11679.81,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU27_2020,2021,12193.68,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU28,2011,12760.87,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU28,2012,8717.89,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU28,2013,13662.04,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU28,2014,8037.01,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU28,2017,10271.57,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU28,2018,12888.75,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,EU28,2019,9709.88,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FI,2011,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FI,2012,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FI,2013,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FI,2014,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FI,2015,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FI,2016,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FI,2017,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FI,2018,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FI,2019,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FI,2020,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FI,2021,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FI,2022,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FR,2011,23.03,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FR,2012,29.22,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FR,2013,28.87,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FR,2014,12.74,e
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FR,2015,33.90,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FR,2016,26.45,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FR,2017,21.94,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FR,2018,25.55,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FR,2019,23.12,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FR,2020,29.76,e
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,FR,2021,26.72,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HR,2011,31.42,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HR,2012,50.95,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HR,2013,34.27,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HR,2014,8.84,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HR,2015,28.27,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HR,2016,31.18,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HR,2017,28.95,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HR,2018,28.42,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HR,2019,33.22,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HR,2020,33.23,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HR,2021,23.87,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HR,2022,23.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HU,2011,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HU,2012,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HU,2013,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HU,2014,0.00,n
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HU,2015,0.00,n
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HU,2016,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HU,2017,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HU,2018,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HU,2019,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HU,2020,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HU,2021,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,HU,2022,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IE,2011,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IE,2012,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IE,2013,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IE,2014,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IE,2015,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IE,2016,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IE,2017,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IE,2018,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IE,2019,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IE,2020,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IE,2021,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IE,2022,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IS,2011,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IS,2012,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IS,2013,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IS,2014,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IS,2015,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IS,2016,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IS,2017,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IS,2018,0.00,n
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IS,2019,0.00,n
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IS,2020,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IS,2021,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IS,2022,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IT,2011,3133.73,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IT,2012,2967.29,e
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IT,2013,2852.70,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IT,2014,1903.43,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IT,2016,1944.79,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IT,2017,2537.61,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IT,2018,1889.05,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IT,2019,2118.13,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IT,2020,2126.16,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,IT,2021,2181.35,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,LT,2011,0.00,
ESTAT:TAG00122(1.0),29/11/22 23:00:00,A,O1910,PR_HU_EU,LT,2012,0.00,
